,O3,PM25,CO,PM10
7/4/2021 9:00,27.39227273,46.10545455,350.5090909,54.74363636
7/4/2021 10:00,32.39380952,46.22095238,399.8638095,56.16666667
7/4/2021 11:00,31.91454545,38.82954545,366.1631818,45.67590909
7/4/2021 12:00,34.24454545,34.44045455,348.8481818,39.21545455
7/4/2021 13:00,40.15565217,35.88608696,406.7143478,41.72086957
7/4/2021 14:00,39.94,36.273,431.3855,42.2055
7/4/2021 15:00,39.27727273,35.83772727,457.8713636,41.57318182
7/4/2021 16:00,37.43727273,34.87590909,455.35,39.87136364
7/4/2021 17:00,34.04238095,33.56952381,480.0704762,37.66571429
7/4/2021 18:00,28.37954545,36.25545455,545.2013636,42.02227273
7/4/2021 19:00,21.14636364,51.66181818,893.1113636,61.08
7/4/2021 20:00,16.77909091,68.77318182,1245.109091,76.66272727
7/4/2021 21:00,15.44684211,69.51105263,1167.33,76.28368421
7/4/2021 22:00,14.81590909,76.26590909,1033.23,81.93272727
7/4/2021 23:00,14.74772727,71.50772727,749.7090909,77.43136364
7/5/2021 0:00,13.11545455,71.02954545,723.0054545,77.15545455
7/5/2021 1:00,14.34409091,67.00818182,598.7181818,75.03
7/5/2021 2:00,13.73136364,63.27681818,518.2222727,72.655
7/5/2021 3:00,13.50318182,62.395,463.6186364,72.42818182
7/5/2021 4:00,13.90227273,63.92136364,452.6390909,73.37045455
7/5/2021 5:00,12.68636364,64.76727273,442.6036364,74.08181818
7/5/2021 6:00,12.05285714,67.17904762,475.3461905,75.52809524
7/5/2021 7:00,10.26727273,64.32181818,535.7436364,73.33863636
7/5/2021 8:00,9.702727273,53.42636364,450.8486364,65.355
7/5/2021 9:00,22.79727273,53.12136364,401.4704545,65.38363636
7/5/2021 10:00,39.78904762,54.37666667,460.7609524,66.7152381
7/5/2021 11:00,43.42636364,53.07681818,458.9072727,65.26454545
7/5/2021 12:00,44.18772727,48.31636364,464.5654545,59.17954545
7/5/2021 13:00,43.90761905,43.41904762,456.7909524,52.13285714
7/5/2021 14:00,42.7845,40.2915,435.7805,47.871
7/5/2021 15:00,43.55454545,40.61409091,463.9372727,48.395
7/5/2021 16:00,41.21227273,37.97909091,469.3968182,44.62409091
7/5/2021 17:00,38.46571429,44.07,564.7166667,53.38285714
7/5/2021 18:00,30.81272727,47.54227273,701.4190909,58.52409091
7/5/2021 19:00,22.21190476,52.00142857,827.9442857,64.17714286
7/5/2021 20:00,17.39136364,72.86,1289.047273,79.49863636
7/5/2021 21:00,22.74428571,59.1652381,796.082381,70.15238095
7/5/2021 22:00,25.67318182,55.19136364,623.4590909,66.98590909
7/5/2021 23:00,23.81227273,53.51409091,562.995,65.69818182
7/6/2021 0:00,20.28619048,59.92190476,639.2504762,69.77857143
7/6/2021 1:00,16.29130435,70.44565217,733.4008696,76.84391304
7/6/2021 2:00,17.99454545,62.11545455,567.3045455,71.89909091
7/6/2021 3:00,16.47869565,58.77347826,525.3708696,70.12608696
7/6/2021 4:00,16.0652381,58.5652381,492.677619,69.88904762
7/6/2021 5:00,15.00590909,58.37772727,468.8931818,69.56772727
7/6/2021 6:00,10.90409091,63.65545455,523.8095455,72.94636364
7/6/2021 7:00,10.00818182,80.18636364,559.4113636,88.03636364
7/6/2021 8:00,10.84090909,63.09227273,538.5968182,72.36590909
7/6/2021 9:00,28.08045455,49.27272727,356.1354545,59.90863636
7/6/2021 10:00,32.99714286,47.46904762,384.4561905,57.79285714
7/6/2021 11:00,36.6826087,45.25304348,360.8126087,54.25130435
7/6/2021 12:00,40.89285714,45.76142857,410.4785714,55.36666667
7/6/2021 13:00,42.40434783,47.56869565,443.1308696,57.75956522
7/6/2021 14:00,43.0647619,47.02047619,434.2114286,57.33904762
7/6/2021 15:00,42.33863636,45.06454545,460.4727273,54.67045455
7/6/2021 16:00,41.395,44.34409091,454.4627273,53.53272727
7/6/2021 17:00,37.96545455,48.87136364,574.6745455,59.99954545
