,O3,PM25,CO,PM10
7/5/2021 16:00,26.7,15.4,,26.7
7/5/2021 17:00,26.7,15.4,,26.7
7/5/2021 18:00,26.7,15.4,,26.7
7/5/2021 19:00,26.7,15.4,,26.7
7/5/2021 20:00,26.7,15.4,,26.7
7/5/2021 21:00,26.7,15.4,,26.7
7/5/2021 22:00,26.7,15.4,,26.7
7/5/2021 23:00,26.7,15.4,,26.7
7/6/2021 0:00,26.7,15.4,,26.7
7/6/2021 1:00,26.7,15.4,,26.7
7/6/2021 2:00,26.7,15.4,,26.7
7/6/2021 3:00,26.7,15.4,,26.7
7/6/2021 4:00,26.7,15.4,,26.7
7/6/2021 5:00,26.7,15.4,,26.7
7/6/2021 6:00,26.7,15.4,,26.7
7/6/2021 7:00,26.7,15.4,,26.7
7/6/2021 8:00,26.7,15.4,,26.7
7/6/2021 9:00,26.7,15.4,,26.7
7/6/2021 10:00,26.7,15.4,,26.7
7/6/2021 11:00,26.7,15.4,,26.7
7/6/2021 12:00,26.7,15.4,,26.7
7/6/2021 13:00,26.7,15.4,,26.7
7/6/2021 14:00,26.7,15.4,,26.7
7/6/2021 15:00,26.7,15.4,,26.7
7/6/2021 16:00,26.7,15.4,,26.7
7/6/2021 17:00,26.7,15.4,,26.7
7/6/2021 18:00,26.7,15.4,,26.7
7/6/2021 19:00,26.7,15.4,,26.7
7/6/2021 20:00,26.7,15.4,,26.7
7/6/2021 21:00,26.7,15.4,,26.7
7/6/2021 22:00,26.7,15.4,,26.7
7/6/2021 23:00,26.7,15.4,,26.7
7/7/2021 0:00,26.7,15.4,,26.7
7/7/2021 1:00,26.7,15.4,,26.7
7/7/2021 2:00,26.7,15.4,,26.7
7/7/2021 3:00,26.7,15.4,,26.7
7/7/2021 4:00,26.7,15.4,,26.7
7/7/2021 5:00,26.7,15.4,,26.7
7/7/2021 6:00,26.7,15.4,,26.7
7/7/2021 7:00,46.225,26.25833333,20.33,46.225
7/7/2021 8:00,36.65,20.96666667,20.32978085,36.65
7/7/2021 9:00,39.05,22.43333333,20.32937626,39.05
7/7/2021 10:00,38.025,21.83333333,20.32897168,38.025
7/7/2021 11:00,45.91666667,26.26666667,20.32856709,45.91666667
7/7/2021 12:00,34.99166667,19.98333333,20.32816251,34.99166667
7/7/2021 13:00,41.225,23.68333333,20.32775792,41.225
7/7/2021 14:00,45.94166667,26.35833333,20.32735334,45.94166667
7/7/2021 15:00,37.36666667,21.44166667,20.32694875,37.36666667
7/7/2021 16:00,26.89166667,15.425,20.32654417,26.89166667
7/7/2021 17:00,36.24166667,20.825,20.32613958,36.24166667
7/7/2021 18:00,29.94166667,17.26666667,20.325735,29.94166667
7/7/2021 19:00,43.49166667,25.075,20.32533041,43.49166667
7/7/2021 20:00,45.625,26.24166667,20.32492583,45.625
7/7/2021 21:00,40.70833333,23.5,20.32452124,40.70833333
7/7/2021 22:00,34.625,19.91666667,20.32411666,34.625
7/7/2021 23:00,28.33333333,16.33333333,20.32371207,28.33333333
7/8/2021 0:00,26.825,15.41666667,20.32330748,26.825
7/8/2021 1:00,25.53333333,14.66666667,20.3229029,25.53333333
7/8/2021 2:00,40.45833333,23.29166667,20.32249831,40.45833333
7/8/2021 3:00,32.4,18.61666667,20.32209373,32.4
7/8/2021 4:00,26.05,14.96666667,20.32168914,26.05
7/8/2021 5:00,43.44166667,24.95,20.32128456,43.44166667
7/8/2021 6:00,32.21666667,18.55833333,20.32087997,32.21666667
7/8/2021 7:00,23.675,13.625,20.32047539,23.675
7/8/2021 8:00,24.10833333,13.86666667,20.3200708,24.10833333
7/8/2021 9:00,30.10833333,17.31666667,20.31966622,30.10833333
7/8/2021 10:00,25.8,14.85,20.31926163,25.8
7/8/2021 11:00,28.75833333,16.575,20.31885705,28.75833333
7/8/2021 12:00,41.40833333,23.78333333,20.31845246,41.40833333
7/8/2021 13:00,36.14166667,20.775,20.31804788,36.14166667
7/8/2021 14:00,38.18333333,21.89166667,20.31764329,38.18333333
7/8/2021 15:00,20.84166667,11.95833333,20.31723871,20.84166667
7/8/2021 16:00,54.15833333,31,20.31683412,54.15833333
7/8/2021 17:00,39.36666667,22.65833333,20.31642953,39.36666667
7/8/2021 18:00,56.05,32.16666667,20.31602495,56.05
7/8/2021 19:00,41.7,23.625,20.31562036,41.7
7/8/2021 20:00,48.45,27.83333333,20.31521578,48.45
7/8/2021 21:00,28.83333333,16.61666667,20.31481119,28.83333333
7/8/2021 22:00,25.78333333,14.83333333,20.31440661,25.78333333
7/8/2021 23:00,61.3,35.11666667,20.31400202,61.3
7/9/2021 0:00,36.61666667,21.06666667,20.31359744,36.61666667
7/9/2021 1:00,42.775,24.58333333,20.31319285,42.775
7/9/2021 2:00,55.80833333,31.84166667,20.31278827,55.80833333
7/9/2021 3:00,42.01666667,24.20833333,20.31238368,42.01666667
7/9/2021 4:00,25.00833333,14.41666667,20.3119791,25.00833333
7/9/2021 5:00,35.50833333,20.45,20.31157451,35.50833333
7/9/2021 6:00,47.04166667,27.10833333,20.31116993,47.04166667
7/9/2021 7:00,31.56666667,18.19166667,20.31076534,31.56666667
7/9/2021 8:00,45.55,26.25,20.31036076,45.55
7/9/2021 9:00,23.15,13.31666667,20.30995617,23.15
7/9/2021 10:00,29.79166667,17.14166667,20.30955158,29.79166667
7/9/2021 11:00,36.875,21.275,20.309147,36.875
7/9/2021 12:00,26.20833333,15.11666667,20.30874241,26.20833333
