time,longitude,latitude,pm25_rh35_gcc
2021-07-01 00:30:00,29.75,-2.25,33.19513
2021-07-01 00:30:00,29.75,-2.0,19.78888
2021-07-01 00:30:00,29.75,-1.75,15.57013
2021-07-01 00:30:00,30.0,-2.25,34.07013
2021-07-01 00:30:00,30.0,-2.0,26.72638
2021-07-01 00:30:00,30.0,-1.75,17.91388
2021-07-01 00:30:00,30.25,-2.25,17.25763
2021-07-01 00:30:00,30.25,-2.0,23.13263
2021-07-01 00:30:00,30.25,-1.75,21.32013
2021-07-01 00:30:00,30.5,-2.25,14.617005
2021-07-01 00:30:00,30.5,-2.0,19.13263
2021-07-01 00:30:00,30.5,-1.75,19.97638
2021-07-01 01:30:00,29.75,-2.25,36.947227
2021-07-01 01:30:00,29.75,-2.0,22.07223
2021-07-01 01:30:00,29.75,-1.75,16.97848
2021-07-01 01:30:00,30.0,-2.25,40.634727
2021-07-01 01:30:00,30.0,-2.0,28.85348
2021-07-01 01:30:00,30.0,-1.75,17.69723
2021-07-01 01:30:00,30.25,-2.25,23.29098
2021-07-01 01:30:00,30.25,-2.0,26.32223
2021-07-01 01:30:00,30.25,-1.75,21.75973
2021-07-01 01:30:00,30.5,-2.25,16.47848
2021-07-01 01:30:00,30.5,-2.0,21.29098
2021-07-01 01:30:00,30.5,-1.75,21.57223
2021-07-01 02:30:00,29.75,-2.25,39.452515
2021-07-01 02:30:00,29.75,-2.0,24.671267
2021-07-01 02:30:00,29.75,-1.75,19.265017
2021-07-01 02:30:00,30.0,-2.25,46.765015
2021-07-01 02:30:00,30.0,-2.0,31.202517
2021-07-01 02:30:00,30.0,-1.75,18.077517
2021-07-01 02:30:00,30.25,-2.25,30.546267
2021-07-01 02:30:00,30.25,-2.0,29.952517
2021-07-01 02:30:00,30.25,-1.75,22.171267
2021-07-01 02:30:00,30.5,-2.25,19.296267
2021-07-01 02:30:00,30.5,-2.0,24.233767
2021-07-01 02:30:00,30.5,-1.75,23.202517
2021-07-01 03:30:00,29.75,-2.25,39.018967
2021-07-01 03:30:00,29.75,-2.0,27.237717
2021-07-01 03:30:00,29.75,-1.75,21.300217
2021-07-01 03:30:00,30.0,-2.25,52.331467
2021-07-01 03:30:00,30.0,-2.0,33.331467
2021-07-01 03:30:00,30.0,-1.75,18.768967
2021-07-01 03:30:00,30.25,-2.25,37.956467
2021-07-01 03:30:00,30.25,-2.0,34.018967
2021-07-01 03:30:00,30.25,-1.75,22.706467
2021-07-01 03:30:00,30.5,-2.25,23.331467
2021-07-01 03:30:00,30.5,-2.0,28.081467
2021-07-01 03:30:00,30.5,-1.75,25.143967
2021-07-01 04:30:00,29.75,-2.25,36.08312
2021-07-01 04:30:00,29.75,-2.0,28.958117
2021-07-01 04:30:00,29.75,-1.75,21.583117
2021-07-01 04:30:00,30.0,-2.25,56.45812
2021-07-01 04:30:00,30.0,-2.0,35.20812
2021-07-01 04:30:00,30.0,-1.75,19.364367
2021-07-01 04:30:00,30.25,-2.25,44.27062
2021-07-01 04:30:00,30.25,-2.0,38.33312
2021-07-01 04:30:00,30.25,-1.75,23.489367
2021-07-01 04:30:00,30.5,-2.25,27.801867
2021-07-01 04:30:00,30.5,-2.0,32.52062
2021-07-01 04:30:00,30.5,-1.75,27.520617
2021-07-01 05:30:00,29.75,-2.25,21.39869
2021-07-01 05:30:00,29.75,-2.0,22.21119
2021-07-01 05:30:00,29.75,-1.75,16.71119
2021-07-01 05:30:00,30.0,-2.25,43.27369
2021-07-01 05:30:00,30.0,-2.0,29.27369
2021-07-01 05:30:00,30.0,-1.75,15.851813
2021-07-01 05:30:00,30.25,-2.25,39.02369
2021-07-01 05:30:00,30.25,-2.0,34.96119
2021-07-01 05:30:00,30.25,-1.75,20.49244
2021-07-01 05:30:00,30.5,-2.25,22.61744
2021-07-01 05:30:00,30.5,-2.0,27.74244
2021-07-01 05:30:00,30.5,-1.75,22.77369
2021-07-01 06:30:00,29.75,-2.25,12.869604
2021-07-01 06:30:00,29.75,-2.0,13.275854
2021-07-01 06:30:00,29.75,-1.75,11.463354
2021-07-01 06:30:00,30.0,-2.25,19.963354
2021-07-01 06:30:00,30.0,-2.0,16.932104
2021-07-01 06:30:00,30.0,-1.75,11.557104
2021-07-01 06:30:00,30.25,-2.25,19.932104
2021-07-01 06:30:00,30.25,-2.0,19.900854
2021-07-01 06:30:00,30.25,-1.75,14.072729
2021-07-01 06:30:00,30.5,-2.25,12.682104
2021-07-01 06:30:00,30.5,-2.0,14.728979
2021-07-01 06:30:00,30.5,-1.75,14.182104
2021-07-01 07:30:00,29.75,-2.25,12.320786
2021-07-01 07:30:00,29.75,-2.0,12.711411
2021-07-01 07:30:00,29.75,-1.75,10.836411
2021-07-01 07:30:00,30.0,-2.25,15.242661
2021-07-01 07:30:00,30.0,-2.0,15.898911
2021-07-01 07:30:00,30.0,-1.75,12.320786
2021-07-01 07:30:00,30.25,-2.25,14.383286
2021-07-01 07:30:00,30.25,-2.0,15.258286
2021-07-01 07:30:00,30.25,-1.75,13.602036
2021-07-01 07:30:00,30.5,-2.25,10.805161
2021-07-01 07:30:00,30.5,-2.0,10.711411
2021-07-01 07:30:00,30.5,-1.75,11.617661
2021-07-01 08:30:00,29.75,-2.25,12.28556
2021-07-01 08:30:00,29.75,-2.0,13.113685
2021-07-01 08:30:00,29.75,-1.75,11.363685
2021-07-01 08:30:00,30.0,-2.25,13.81681
2021-07-01 08:30:00,30.0,-2.0,14.94181
2021-07-01 08:30:00,30.0,-1.75,13.551185
2021-07-01 08:30:00,30.25,-2.25,12.957435
2021-07-01 08:30:00,30.25,-2.0,12.738685
2021-07-01 08:30:00,30.25,-1.75,12.957435
2021-07-01 08:30:00,30.5,-2.25,11.707435
2021-07-01 08:30:00,30.5,-2.0,9.707435
2021-07-01 08:30:00,30.5,-1.75,10.25431
2021-07-01 09:30:00,29.75,-2.25,12.704024
2021-07-01 09:30:00,29.75,-2.0,13.407149
2021-07-01 09:30:00,29.75,-1.75,12.125899
2021-07-01 09:30:00,30.0,-2.25,13.829024
2021-07-01 09:30:00,30.0,-2.0,13.922774
2021-07-01 09:30:00,30.0,-1.75,13.422774
2021-07-01 09:30:00,30.25,-2.25,13.454024
2021-07-01 09:30:00,30.25,-2.0,11.219649
2021-07-01 09:30:00,30.25,-1.75,11.610274
2021-07-01 09:30:00,30.5,-2.25,12.266524
2021-07-01 09:30:00,30.5,-2.0,9.985274
2021-07-01 09:30:00,30.5,-1.75,9.563399
2021-07-01 10:30:00,29.75,-2.25,13.515505
2021-07-01 10:30:00,29.75,-2.0,13.171755
2021-07-01 10:30:00,29.75,-1.75,12.37488
2021-07-01 10:30:00,30.0,-2.25,14.74988
2021-07-01 10:30:00,30.0,-2.0,13.078005
2021-07-01 10:30:00,30.0,-1.75,12.765505
2021-07-01 10:30:00,30.25,-2.25,14.24988
2021-07-01 10:30:00,30.25,-2.0,11.078005
2021-07-01 10:30:00,30.25,-1.75,10.546755
2021-07-01 10:30:00,30.5,-2.25,12.09363
2021-07-01 10:30:00,30.5,-2.0,10.609255
2021-07-01 10:30:00,30.5,-1.75,9.640505
2021-07-01 11:30:00,29.75,-2.25,15.077463
2021-07-01 11:30:00,29.75,-2.0,12.999338
2021-07-01 11:30:00,29.75,-1.75,12.561838
2021-07-01 11:30:00,30.0,-2.25,15.796213
2021-07-01 11:30:00,30.0,-2.0,13.186838
2021-07-01 11:30:00,30.0,-1.75,12.436838
2021-07-01 11:30:00,30.25,-2.25,14.296213
2021-07-01 11:30:00,30.25,-2.0,11.827463
2021-07-01 11:30:00,30.25,-1.75,10.202463
2021-07-01 11:30:00,30.5,-2.25,11.749338
2021-07-01 11:30:00,30.5,-2.0,11.171213
2021-07-01 11:30:00,30.5,-1.75,10.202463
2021-07-01 12:30:00,29.75,-2.25,16.984459
2021-07-01 12:30:00,29.75,-2.0,13.42196
2021-07-01 12:30:00,29.75,-1.75,13.35946
2021-07-01 12:30:00,30.0,-2.25,16.421959
2021-07-01 12:30:00,30.0,-2.0,14.04696
