time,longitude,latitude,pm25_rh35_gcc
2022-04-01 00:30:00,29.75,-2.25,21.010372
2022-04-01 00:30:00,29.75,-2.0,21.822872
2022-04-01 00:30:00,29.75,-1.75,21.291622
2022-04-01 00:30:00,30.0,-2.25,19.041622
2022-04-01 00:30:00,30.0,-2.0,19.541622
2022-04-01 00:30:00,30.0,-1.75,23.885372
2022-04-01 00:30:00,30.25,-2.25,18.760372
2022-04-01 00:30:00,30.25,-2.0,16.104122
2022-04-01 00:30:00,30.25,-1.75,16.025997
2022-04-01 00:30:00,30.5,-2.25,16.447872
2022-04-01 00:30:00,30.5,-2.0,15.260372
2022-04-01 00:30:00,30.5,-1.75,13.150997
2022-04-01 01:30:00,29.75,-2.25,22.848282
2022-04-01 01:30:00,29.75,-2.0,23.879532
2022-04-01 01:30:00,29.75,-1.75,21.785782
2022-04-01 01:30:00,30.0,-2.25,21.223282
2022-04-01 01:30:00,30.0,-2.0,20.629532
2022-04-01 01:30:00,30.0,-1.75,25.067032
2022-04-01 01:30:00,30.25,-2.25,20.660782
2022-04-01 01:30:00,30.25,-2.0,17.192032
2022-04-01 01:30:00,30.25,-1.75,18.660782
2022-04-01 01:30:00,30.5,-2.25,18.379532
2022-04-01 01:30:00,30.5,-2.0,16.785782
2022-04-01 01:30:00,30.5,-1.75,13.520157
2022-04-01 02:30:00,29.75,-2.25,24.660347
2022-04-01 02:30:00,29.75,-2.0,25.972847
2022-04-01 02:30:00,29.75,-1.75,22.347847
2022-04-01 02:30:00,30.0,-2.25,23.191597
2022-04-01 02:30:00,30.0,-2.0,23.910347
2022-04-01 02:30:00,30.0,-1.75,25.816597
2022-04-01 02:30:00,30.25,-2.25,22.535347
2022-04-01 02:30:00,30.25,-2.0,19.504097
2022-04-01 02:30:00,30.25,-1.75,21.566597
2022-04-01 02:30:00,30.5,-2.25,20.066597
2022-04-01 02:30:00,30.5,-2.0,19.722847
2022-04-01 02:30:00,30.5,-1.75,14.191598
2022-04-01 03:30:00,29.75,-2.25,26.97429
2022-04-01 03:30:00,29.75,-2.0,28.53679
2022-04-01 03:30:00,29.75,-1.75,23.38054
2022-04-01 03:30:00,30.0,-2.25,25.06804
2022-04-01 03:30:00,30.0,-2.0,27.91179
2022-04-01 03:30:00,30.0,-1.75,26.81804
2022-04-01 03:30:00,30.25,-2.25,24.72429
2022-04-01 03:30:00,30.25,-2.0,23.44304
2022-04-01 03:30:00,30.25,-1.75,26.25554
2022-04-01 03:30:00,30.5,-2.25,21.78679
2022-04-01 03:30:00,30.5,-2.0,23.47429
2022-04-01 03:30:00,30.5,-1.75,15.443042
2022-04-01 04:30:00,29.75,-2.25,30.17162
2022-04-01 04:30:00,29.75,-2.0,32.70287
2022-04-01 04:30:00,29.75,-1.75,23.85912
2022-04-01 04:30:00,30.0,-2.25,27.29662
2022-04-01 04:30:00,30.0,-2.0,31.54662
2022-04-01 04:30:00,30.0,-1.75,27.73412
2022-04-01 04:30:00,30.25,-2.25,26.26537
2022-04-01 04:30:00,30.25,-2.0,26.98412
2022-04-01 04:30:00,30.25,-1.75,30.85912
2022-04-01 04:30:00,30.5,-2.25,22.51537
2022-04-01 04:30:00,30.5,-2.0,26.23412
2022-04-01 04:30:00,30.5,-1.75,17.23412
2022-04-01 05:30:00,29.75,-2.25,23.213268
2022-04-01 05:30:00,29.75,-2.0,21.932018
2022-04-01 05:30:00,29.75,-1.75,17.588268
2022-04-01 05:30:00,30.0,-2.25,20.525768
2022-04-01 05:30:00,30.0,-2.0,23.025768
2022-04-01 05:30:00,30.0,-1.75,15.635143
2022-04-01 05:30:00,30.25,-2.25,19.650768
2022-04-01 05:30:00,30.25,-2.0,17.463268
2022-04-01 05:30:00,30.25,-1.75,22.213268
2022-04-01 05:30:00,30.5,-2.25,17.275768
2022-04-01 05:30:00,30.5,-2.0,22.119518
2022-04-01 05:30:00,30.5,-1.75,15.400768
2022-04-01 06:30:00,29.75,-2.25,15.573172
2022-04-01 06:30:00,29.75,-2.0,15.963797
2022-04-01 06:30:00,29.75,-1.75,13.416922
2022-04-01 06:30:00,30.0,-2.25,14.995047
2022-04-01 06:30:00,30.0,-2.0,16.370047
2022-04-01 06:30:00,30.0,-1.75,13.088797
2022-04-01 06:30:00,30.25,-2.25,14.307547
2022-04-01 06:30:00,30.25,-2.0,14.057547
2022-04-01 06:30:00,30.25,-1.75,14.151297
2022-04-01 06:30:00,30.5,-2.25,11.932547
2022-04-01 06:30:00,30.5,-2.0,15.526297
2022-04-01 06:30:00,30.5,-1.75,13.198172
2022-04-01 07:30:00,29.75,-2.25,13.116896
2022-04-01 07:30:00,29.75,-2.0,13.945021
2022-04-01 07:30:00,29.75,-1.75,12.070021
2022-04-01 07:30:00,30.0,-2.25,12.741896
2022-04-01 07:30:00,30.0,-2.0,13.898146
2022-04-01 07:30:00,30.0,-1.75,12.007521
2022-04-01 07:30:00,30.25,-2.25,11.945021
2022-04-01 07:30:00,30.25,-2.0,12.585646
2022-04-01 07:30:00,30.25,-1.75,12.101271
2022-04-01 07:30:00,30.5,-2.25,10.007521
2022-04-01 07:30:00,30.5,-2.0,12.554396
2022-04-01 07:30:00,30.5,-1.75,12.007521
2022-04-01 08:30:00,29.75,-2.25,11.6048
2022-04-01 08:30:00,29.75,-2.0,12.870425
2022-04-01 08:30:00,29.75,-1.75,11.651675
2022-04-01 08:30:00,30.0,-2.25,11.19855
2022-04-01 08:30:00,30.0,-2.0,12.432925
2022-04-01 08:30:00,30.0,-1.75,11.57355
2022-04-01 08:30:00,30.25,-2.25,10.245425
2022-04-01 08:30:00,30.25,-2.0,11.38605
