time,longitude,latitude,pm25_rh35_gcc
2021-10-01 00:30:00,29.75,-2.25,31.932009
2021-10-01 00:30:00,29.75,-2.0,30.807009
2021-10-01 00:30:00,29.75,-1.75,26.807009
2021-10-01 00:30:00,30.0,-2.25,38.588257
2021-10-01 00:30:00,30.0,-2.0,33.025757
2021-10-01 00:30:00,30.0,-1.75,25.869509
2021-10-01 00:30:00,30.25,-2.25,37.963257
2021-10-01 00:30:00,30.25,-2.0,28.963259
2021-10-01 00:30:00,30.25,-1.75,23.275759
2021-10-01 00:30:00,30.5,-2.25,27.994509
2021-10-01 00:30:00,30.5,-2.0,20.994509
2021-10-01 00:30:00,30.5,-1.75,19.213259
2021-10-01 01:30:00,29.75,-2.25,32.593914
2021-10-01 01:30:00,29.75,-2.0,32.406414
2021-10-01 01:30:00,29.75,-1.75,27.562662
2021-10-01 01:30:00,30.0,-2.25,41.218914
2021-10-01 01:30:00,30.0,-2.0,36.656414
2021-10-01 01:30:00,30.0,-1.75,27.500162
2021-10-01 01:30:00,30.25,-2.25,42.718914
2021-10-01 01:30:00,30.25,-2.0,33.593914
2021-10-01 01:30:00,30.25,-1.75,25.437662
2021-10-01 01:30:00,30.5,-2.25,29.406412
2021-10-01 01:30:00,30.5,-2.0,22.500162
2021-10-01 01:30:00,30.5,-1.75,20.125162
2021-10-01 02:30:00,29.75,-2.25,33.087585
2021-10-01 02:30:00,29.75,-2.0,34.212585
2021-10-01 02:30:00,29.75,-1.75,28.243834
2021-10-01 02:30:00,30.0,-2.25,42.650085
2021-10-01 02:30:00,30.0,-2.0,41.150085
2021-10-01 02:30:00,30.0,-1.75,29.462584
2021-10-01 02:30:00,30.25,-2.25,45.900085
2021-10-01 02:30:00,30.25,-2.0,39.900085
2021-10-01 02:30:00,30.25,-1.75,28.462584
2021-10-01 02:30:00,30.5,-2.25,31.337584
2021-10-01 02:30:00,30.5,-2.0,24.868834
2021-10-01 02:30:00,30.5,-1.75,20.900084
2021-10-01 03:30:00,29.75,-2.25,34.149708
2021-10-01 03:30:00,29.75,-2.0,35.774708
2021-10-01 03:30:00,29.75,-1.75,28.743458
2021-10-01 03:30:00,30.0,-2.25,43.462208
2021-10-01 03:30:00,30.0,-2.0,45.337208
2021-10-01 03:30:00,30.0,-1.75,31.430958
2021-10-01 03:30:00,30.25,-2.25,47.087208
2021-10-01 03:30:00,30.25,-2.0,47.274708
2021-10-01 03:30:00,30.25,-1.75,32.462208
2021-10-01 03:30:00,30.5,-2.25,33.587208
2021-10-01 03:30:00,30.5,-2.0,30.305958
2021-10-01 03:30:00,30.5,-1.75,21.962208
2021-10-01 04:30:00,29.75,-2.25,34.582493
2021-10-01 04:30:00,29.75,-2.0,36.707493
2021-10-01 04:30:00,29.75,-1.75,27.55124
2021-10-01 04:30:00,30.0,-2.25,44.207493
2021-10-01 04:30:00,30.0,-2.0,47.832493
2021-10-01 04:30:00,30.0,-1.75,32.957493
2021-10-01 04:30:00,30.25,-2.25,45.894993
2021-10-01 04:30:00,30.25,-2.0,53.457493
2021-10-01 04:30:00,30.25,-1.75,36.769993
2021-10-01 04:30:00,30.5,-2.25,34.519993
2021-10-01 04:30:00,30.5,-2.0,36.894993
2021-10-01 04:30:00,30.5,-1.75,23.51999
2021-10-01 05:30:00,29.75,-2.25,26.893682
2021-10-01 05:30:00,29.75,-2.0,32.893684
2021-10-01 05:30:00,29.75,-1.75,26.456182
2021-10-01 05:30:00,30.0,-2.25,35.331184
2021-10-01 05:30:00,30.0,-2.0,32.518684
2021-10-01 05:30:00,30.0,-1.75,25.549932
2021-10-01 05:30:00,30.25,-2.25,33.768684
2021-10-01 05:30:00,30.25,-2.0,38.268684
2021-10-01 05:30:00,30.25,-1.75,26.081182
2021-10-01 05:30:00,30.5,-2.25,26.987432
2021-10-01 05:30:00,30.5,-2.0,28.299932
2021-10-01 05:30:00,30.5,-1.75,20.831182
2021-10-01 06:30:00,29.75,-2.25,28.800957
2021-10-01 06:30:00,29.75,-2.0,26.394707
2021-10-01 06:30:00,29.75,-1.75,26.832207
2021-10-01 06:30:00,30.0,-2.25,29.488457
2021-10-01 06:30:00,30.0,-2.0,27.175957
2021-10-01 06:30:00,30.0,-1.75,24.800957
2021-10-01 06:30:00,30.25,-2.25,27.769707
2021-10-01 06:30:00,30.25,-2.0,26.425957
2021-10-01 06:30:00,30.25,-1.75,22.925957
2021-10-01 06:30:00,30.5,-2.25,23.238457
2021-10-01 06:30:00,30.5,-2.0,22.082207
2021-10-01 06:30:00,30.5,-1.75,19.738457
2021-10-01 07:30:00,29.75,-2.25,32.331158
2021-10-01 07:30:00,29.75,-2.0,29.14366
2021-10-01 07:30:00,29.75,-1.75,28.26866
2021-10-01 07:30:00,30.0,-2.25,30.23741
2021-10-01 07:30:00,30.0,-2.0,29.11241
2021-10-01 07:30:00,30.0,-1.75,26.95616
2021-10-01 07:30:00,30.25,-2.25,27.58116
2021-10-01 07:30:00,30.25,-2.0,27.42491
2021-10-01 07:30:00,30.25,-1.75,24.92491
2021-10-01 07:30:00,30.5,-2.25,24.70616
2021-10-01 07:30:00,30.5,-2.0,24.01866
2021-10-01 07:30:00,30.5,-1.75,22.08116
2021-10-01 08:30:00,29.75,-2.25,34.579945
2021-10-01 08:30:00,29.75,-2.0,32.704945
2021-10-01 08:30:00,29.75,-1.75,30.111195
2021-10-01 08:30:00,30.0,-2.25,30.454945
2021-10-01 08:30:00,30.0,-2.0,31.329945
2021-10-01 08:30:00,30.0,-1.75,29.548695
2021-10-01 08:30:00,30.25,-2.25,27.329945
2021-10-01 08:30:00,30.25,-2.0,27.892445
2021-10-01 08:30:00,30.25,-1.75,27.017445
2021-10-01 08:30:00,30.5,-2.25,25.298695
2021-10-01 08:30:00,30.5,-2.0,24.923695
2021-10-01 08:30:00,30.5,-1.75,23.986195
2021-10-01 09:30:00,29.75,-2.25,33.205498
2021-10-01 09:30:00,29.75,-2.0,32.642998
2021-10-01 09:30:00,29.75,-1.75,30.29925
2021-10-01 09:30:00,30.0,-2.25,29.29925
2021-10-01 09:30:00,30.0,-2.0,30.42425
2021-10-01 09:30:00,30.0,-1.75,29.643
2021-10-01 09:30:00,30.25,-2.25,26.73675
2021-10-01 09:30:00,30.25,-2.0,26.768
2021-10-01 09:30:00,30.25,-1.75,26.518
2021-10-01 09:30:00,30.5,-2.25,25.48675
2021-10-01 09:30:00,30.5,-2.0,25.018
2021-10-01 09:30:00,30.5,-1.75,24.17425
2021-10-01 10:30:00,29.75,-2.25,30.395687
2021-10-01 10:30:00,29.75,-2.0,30.864437
2021-10-01 10:30:00,29.75,-1.75,29.645687
2021-10-01 10:30:00,30.0,-2.25,27.801937
2021-10-01 10:30:00,30.0,-2.0,28.645687
2021-10-01 10:30:00,30.0,-1.75,28.489437
2021-10-01 10:30:00,30.25,-2.25,26.020687
2021-10-01 10:30:00,30.25,-2.0,25.676937
2021-10-01 10:30:00,30.25,-1.75,25.364437
2021-10-01 10:30:00,30.5,-2.25,24.989437
2021-10-01 10:30:00,30.5,-2.0,24.364437
2021-10-01 10:30:00,30.5,-1.75,23.614437
2021-10-01 11:30:00,29.75,-2.25,28.803978
2021-10-01 11:30:00,29.75,-2.0,29.210228
2021-10-01 11:30:00,29.75,-1.75,28.897728
2021-10-01 11:30:00,30.0,-2.25,26.585228
2021-10-01 11:30:00,30.0,-2.0,27.585228
2021-10-01 11:30:00,30.0,-1.75,27.866478
2021-10-01 11:30:00,30.25,-2.25,25.553978
2021-10-01 11:30:00,30.25,-2.0,25.272728
2021-10-01 11:30:00,30.25,-1.75,24.803978
2021-10-01 11:30:00,30.5,-2.25,24.460228
2021-10-01 11:30:00,30.5,-2.0,23.866478
2021-10-01 11:30:00,30.5,-1.75,22.960228
2021-10-01 12:30:00,29.75,-2.25,28.052868
2021-10-01 12:30:00,29.75,-2.0,28.615368
2021-10-01 12:30:00,29.75,-1.75,29.052868
2021-10-01 12:30:00,30.0,-2.25,25.896618
2021-10-01 12:30:00,30.0,-2.0,27.146618
2021-10-01 12:30:00,30.0,-1.75,27.615368
2021-10-01 12:30:00,30.25,-2.25,25.302868
2021-10-01 12:30:00,30.25,-2.0,25.396618
2021-10-01 12:30:00,30.25,-1.75,24.709118
2021-10-01 12:30:00,30.5,-2.25,23.834118
2021-10-01 12:30:00,30.5,-2.0,23.427868
2021-10-01 12:30:00,30.5,-1.75,22.490368
2021-10-01 13:30:00,29.75,-2.25,27.551933
2021-10-01 13:30:00,29.75,-2.0,28.645683
2021-10-01 13:30:00,29.75,-1.75,29.395683
2021-10-01 13:30:00,30.0,-2.25,25.739433
2021-10-01 13:30:00,30.0,-2.0,27.520683
2021-10-01 13:30:00,30.0,-1.75,27.676933
2021-10-01 13:30:00,30.25,-2.25,24.989433
2021-10-01 13:30:00,30.25,-2.0,25.489433
2021-10-01 13:30:00,30.25,-1.75,24.426933
2021-10-01 13:30:00,30.5,-2.25,22.926933
2021-10-01 13:30:00,30.5,-2.0,22.583183
2021-10-01 13:30:00,30.5,-1.75,21.551933
2021-10-01 14:30:00,29.75,-2.25,27.463083
2021-10-01 14:30:00,29.75,-2.0,29.275583
2021-10-01 14:30:00,29.75,-1.75,30.338083
2021-10-01 14:30:00,30.0,-2.25,25.619333
2021-10-01 14:30:00,30.0,-2.0,27.681833
2021-10-01 14:30:00,30.0,-1.75,26.619333
2021-10-01 14:30:00,30.25,-2.25,24.338083
2021-10-01 14:30:00,30.25,-2.0,25.088083
2021-10-01 14:30:00,30.25,-1.75,23.588083
2021-10-01 14:30:00,30.5,-2.25,21.306833
2021-10-01 14:30:00,30.5,-2.0,21.588083
2021-10-01 14:30:00,30.5,-1.75,20.838083
2021-10-01 15:30:00,29.75,-2.25,27.190538
2021-10-01 15:30:00,29.75,-2.0,30.534288
2021-10-01 15:30:00,29.75,-1.75,31.753038
2021-10-01 15:30:00,30.0,-2.25,25.096788
2021-10-01 15:30:00,30.0,-2.0,28.378038
2021-10-01 15:30:00,30.0,-1.75,26.409288
2021-10-01 15:30:00,30.25,-2.25,23.596788
2021-10-01 15:30:00,30.25,-2.0,24.596788
2021-10-01 15:30:00,30.25,-1.75,22.971788
2021-10-01 15:30:00,30.5,-2.25,19.784288
2021-10-01 15:30:00,30.5,-2.0,20.534288
2021-10-01 15:30:00,30.5,-1.75,20.346788
2021-10-01 16:30:00,29.75,-2.25,26.783691
2021-10-01 16:30:00,29.75,-2.0,32.72119
2021-10-01 16:30:00,29.75,-1.75,34.22119
2021-10-01 16:30:00,30.0,-2.25,24.533691
2021-10-01 16:30:00,30.0,-2.0,29.283691
2021-10-01 16:30:00,30.0,-1.75,26.971191
2021-10-01 16:30:00,30.25,-2.25,22.627441
2021-10-01 16:30:00,30.25,-2.0,24.096191
2021-10-01 16:30:00,30.25,-1.75,22.721191
2021-10-01 16:30:00,30.5,-2.25,18.596191
2021-10-01 16:30:00,30.5,-2.0,19.752441
2021-10-01 16:30:00,30.5,-1.75,19.846191
2021-10-01 17:30:00,29.75,-2.25,26.317078
2021-10-01 17:30:00,29.75,-2.0,34.910828
2021-10-01 17:30:00,29.75,-1.75,35.910828
2021-10-01 17:30:00,30.0,-2.25,23.754578
2021-10-01 17:30:00,30.0,-2.0,29.660828
2021-10-01 17:30:00,30.0,-1.75,27.223328
2021-10-01 17:30:00,30.25,-2.25,21.067078
2021-10-01 17:30:00,30.25,-2.0,22.817078
2021-10-01 17:30:00,30.25,-1.75,22.129578
2021-10-01 17:30:00,30.5,-2.25,17.785828
2021-10-01 17:30:00,30.5,-2.0,18.910828
2021-10-01 17:30:00,30.5,-1.75,19.348328
2021-10-01 18:30:00,29.75,-2.25,27.415724
2021-10-01 18:30:00,29.75,-2.0,36.54072
2021-10-01 18:30:00,29.75,-1.75,36.41572
2021-10-01 18:30:00,30.0,-2.25,23.978224
2021-10-01 18:30:00,30.0,-2.0,29.165724
2021-10-01 18:30:00,30.0,-1.75,26.821974
2021-10-01 18:30:00,30.25,-2.25,19.884474
2021-10-01 18:30:00,30.25,-2.0,21.446974
2021-10-01 18:30:00,30.25,-1.75,21.321974
2021-10-01 18:30:00,30.5,-2.25,17.696974
2021-10-01 18:30:00,30.5,-2.0,18.321974
2021-10-01 18:30:00,30.5,-1.75,19.040724
2021-10-01 19:30:00,29.75,-2.25,28.254122
2021-10-01 19:30:00,29.75,-2.0,36.34787
2021-10-01 19:30:00,29.75,-1.75,37.78537
2021-10-01 19:30:00,30.0,-2.25,24.597872
2021-10-01 19:30:00,30.0,-2.0,28.129122
2021-10-01 19:30:00,30.0,-1.75,26.629122
2021-10-01 19:30:00,30.25,-2.25,19.660372
2021-10-01 19:30:00,30.25,-2.0,20.941622
2021-10-01 19:30:00,30.25,-1.75,20.972872
2021-10-01 19:30:00,30.5,-2.25,17.847872
2021-10-01 19:30:00,30.5,-2.0,18.035372
2021-10-01 19:30:00,30.5,-1.75,19.004122
2021-10-01 20:30:00,29.75,-2.25,28.437634
2021-10-01 20:30:00,29.75,-2.0,36.656384
2021-10-01 20:30:00,29.75,-1.75,38.593884
2021-10-01 20:30:00,30.0,-2.25,25.093884
2021-10-01 20:30:00,30.0,-2.0,27.468884
2021-10-01 20:30:00,30.0,-1.75,26.406384
2021-10-01 20:30:00,30.25,-2.25,20.031384
2021-10-01 20:30:00,30.25,-2.0,20.750134
2021-10-01 20:30:00,30.25,-1.75,20.906384
2021-10-01 20:30:00,30.5,-2.25,18.156384
2021-10-01 20:30:00,30.5,-2.0,18.031384
2021-10-01 20:30:00,30.5,-1.75,19.062634
